00201648592031,00201627384950,2,5,04:33:53,0
00201691827364,0020113231250,1,239,03:48:43,38
00201693847562,0020117524029,2,3,03:58:36,10
00201623948576,00201650394821,2,5,04:37:50,0
00201634592817,0020117653220,1,559,03:50:20,44
00201619283745,0020108933942,1,502,04:26:05,10
00201627384950,http://www.youtube.com,3,26845473,03:57:03,0
00201627384950,00201690485721,2,2,04:46:28,0
00201684759203,00201656273849,1,472,04:33:07,0
00201657483920,00201690485721,1,528,04:42:02,0
00201656273849,00201634592817,1,363,04:32:21,0
00201639485762,00201657483920,1,71,04:09:35,0
00201656273849,http://www.youtube.com,3,59036559,04:16:12,15
00201684759203,http://www.facebook.com,3,13040844,04:37:15,0
00201656273849,0020159886303,2,3,04:35:31,10
00201628374619,00201610293847,2,2,04:12:42,0
00201682736450,http://www.whatsapp.com,3,2149502,04:01:00,10
00201660495837,0020103784205,2,3,04:18:41,10
00201678192034,00201657483920,1,460,03:59:17,0
00201678192034,00201639485762,2,2,04:20:38,0
00201648592031,http://www.youtube.com,3,84227438,04:19:53,0
00201623948576,0020151549082,2,5,04:38:48,10
00201660495837,http://www.whatsapp.com,3,92428789,03:56:23,15
00201639485762,http://www.whatsapp.com,3,11187245,04:43:30,0
00201634592817,00201656273849,1,190,04:16:51,0
00201687162534,http://www.facebook.com,3,30422653,03:55:38,15
00201687162534,0020118707608,1,51,03:51:05,28
00201687162534,00201682736450,2,3,04:25:49,0
00201656273849,http://www.facebook.com,3,94434367,04:21:46,0
00201687162534,00201639485762,2,4,04:46:30,0
00201656273849,0020125492193,2,1,04:27:48,10
00201660495837,00201619283745,2,5,04:25:14,0
00201623948576,00201634592817,1,247,03:57:35,0
00201682736450,0020153893271,1,197,04:46:17,17
00201690485721,0020128340587,2,1,04:22:55,10
00201682736450,00201687162534,2,2,04:09:51,0
00201627384950,0020104167189,1,161,04:08:55,11
00201634592817,00201656273849,1,294,04:05:28,0
00201656273849,http://www.facebook.com,3,85260694,04:18:58,15
00201657483920,http://www.facebook.com,3,87560884,04:38:47,0
00201645372819,0020121587509,2,4,04:29:40,20
00201660495837,00201628374619,1,353,04:40:40,0
00201628374619,00201657483920,2,4,03:48:18,0
00201690485721,0020156127782,2,3,04:35:51,10
00201684759203,00201645372819,2,5,04:24:35,0
00201657483920,0020115807112,2,1,04:36:15,10
00201656273849,00201684759203,2,2,04:18:03,0
00201684759203,0020157800119,2,2,03:49:18,20
00201656273849,http://www.youtube.com,3,70271691,04:25:14,15
00201645372819,0020119536957,2,2,04:17:24,20
00201690485721,http://www.google.com,3,38870022,04:38:15,15
00201619283745,http://www.youtube.com,3,38683133,04:37:35,15
00201648592031,00201684759203,1,438,04:01:57,0
00201657483920,0020154348514,2,2,04:42:20,20
00201628374619,0020157440207,2,3,04:18:55,10
00201628374619,0020116448172,2,2,03:54:14,10
00201627384950,0020117653591,2,2,04:43:20,20
00201693847562,0020117071564,1,108,04:18:25,19
00201657483920,http://www.facebook.com,3,65149282,03:57:45,0
00201634592817,0020101507498,2,2,04:43:00,20
00201619283745,http://www.youtube.com,3,330268,03:57:37,10
00201656273849,00201691827364,2,5,04:21:25,0
00201690485721,http://www.google.com,3,74745402,04:37:56,0
00201684759203,00201610293847,2,4,03:55:00,0
00201650394821,00201657483920,2,1,03:48:11,0
00201628374619,00201660495837,2,2,03:51:51,0
00201687162534,0020112770693,1,538,04:46:05,32
00201687162534,http://www.youtube.com,3,64327415,04:47:27,0
00201691827364,http://www.whatsapp.com,3,26494889,04:02:41,10
00201684759203,00201656273849,1,135,04:47:25,0
00201657483920,http://www.youtube.com,3,83721083,04:37:33,0
00201650394821,http://www.youtube.com,3,18362928,04:05:41,0
00201656273849,http://www.facebook.com,3,803346,04:38:34,15
00201650394821,0020155443295,2,1,03:57:50,10
00201639485762,00201682736450,2,3,04:27:07,0
00201619283745,00201650394821,1,167,04:12:14,0
00201645372819,0020114010412,2,3,04:21:11,20
00201645372819,00201687162534,1,196,04:35:49,0
00201639485762,http://www.google.com,3,20630827,03:51:45,10
00201645372819,0020159212123,2,5,03:59:57,10
00201656273849,00201687162534,1,506,04:03:14,0
00201690485721,00201623948576,1,17,04:00:18,0
00201656273849,0020151491134,2,4,04:10:14,20
00201648592031,00201628374619,2,4,04:35:10,0
00201627384950,0020152148094,2,5,04:16:48,20
00201645372819,0020108807173,2,1,03:52:12,10
00201656273849,http://www.facebook.com,3,39664649,03:51:04,15
00201693847562,00201610293847,2,3,03:57:47,0
00201648592031,http://www.google.com,3,75807094,04:39:53,10
00201660495837,0020111765081,1,145,04:06:31,16
00201627384950,0020105717808,2,3,04:11:02,10
00201687162534,http://www.whatsapp.com,3,97965043,04:01:43,0
00201645372819,http://www.whatsapp.com,3,34354464,04:10:40,10
00201684759203,http://www.youtube.com,3,99656082,04:26:10,0
00201693847562,0020158952797,1,208,04:07:22,12
00201619283745,00201628374619,1,565,04:05:11,0
00201656273849,0020107782917,1,207,04:35:57,46
00201648592031,0020117827875,1,362,04:21:08,18
00201682736450,0020114266268,2,5,04:08:52,10
00201648592031,http://www.youtube.com,3,14078090,04:18:24,0
