00201693847562,http://www.whatsapp.com,3,57652198,16:11:11,0
00201648592031,0020115086331,2,4,16:24:46,10
00201610293847,0020106322891,2,2,16:37:04,10
00201660495837,http://www.whatsapp.com,3,57436962,16:47:45,10
00201691827364,http://www.facebook.com,3,27620093,16:43:57,15
00201650394821,http://www.google.com,3,99903115,16:46:30,10
00201684759203,http://www.whatsapp.com,3,29026622,16:41:47,10
00201691827364,http://www.whatsapp.com,3,16383007,16:57:07,10
00201693847562,0020118047378,2,4,16:18:13,10
00201690485721,00201684759203,2,2,16:13:30,0
00201648592031,http://www.google.com,3,98253111,16:44:01,10
00201634592817,http://www.google.com,3,22373790,17:00:19,0
00201691827364,00201639485762,1,191,16:40:25,0
00201627384950,00201619283745,2,4,16:53:39,0
00201660495837,00201648592031,2,4,16:16:30,0
00201650394821,http://www.facebook.com,3,1486323,16:14:57,10
00201656273849,http://www.whatsapp.com,3,102849678,16:46:07,0
00201656273849,http://www.whatsapp.com,3,35569597,17:08:03,0
00201619283745,0020112615668,1,87,17:06:51,36
00201628374619,00201619283745,1,180,16:47:37,0
00201678192034,0020114498037,1,127,16:42:20,24
00201610293847,00201650394821,2,3,16:26:17,0
00201682736450,0020128708644,2,4,16:35:30,10
00201687162534,00201682736450,1,503,16:50:20,0
00201610293847,00201645372819,2,3,16:29:21,0
00201691827364,http://www.facebook.com,3,79367982,16:54:53,15
00201691827364,00201693847562,2,3,16:38:43,0
00201656273849,00201691827364,1,56,16:23:32,0
00201645372819,0020112305829,2,1,16:36:12,20
00201693847562,00201645372819,1,110,16:25:46,0
00201648592031,00201687162534,2,5,16:43:46,0
00201623948576,00201627384950,1,567,16:37:49,0
00201619283745,http://www.facebook.com,3,30987502,16:45:50,15
00201650394821,http://www.youtube.com,3,48718784,16:55:43,15
00201627384950,0020122208217,2,2,16:47:15,10
00201678192034,00201610293847,2,5,16:31:28,0
00201628374619,00201610293847,2,5,16:34:57,0
00201639485762,0020109811043,2,1,16:33:48,10
00201628374619,http://www.facebook.com,3,76593656,16:11:57,0
00201650394821,00201693847562,1,224,16:13:18,0
00201610293847,00201693847562,1,513,16:38:39,0
00201628374619,00201648592031,1,269,16:18:08,0
00201657483920,0020157687110,2,2,16:46:06,10
00201627384950,http://www.google.com,3,68907251,16:24:56,0
00201682736450,00201660495837,2,2,16:13:24,0
00201639485762,0020151907353,1,506,17:05:31,23
00201682736450,00201623948576,2,3,16:17:28,0
00201610293847,0020111108987,1,489,16:52:37,16
00201660495837,http://www.whatsapp.com,3,48519506,16:39:54,10
00201660495837,http://www.facebook.com,3,3520191,16:22:06,10
00201678192034,http://www.whatsapp.com,3,88692848,16:13:31,0
00201648592031,0020101700048,1,95,16:54:54,10
00201623948576,http://www.google.com,3,94072036,16:49:55,10
00201619283745,0020105903355,1,336,16:48:31,14
00201682736450,0020105255549,1,478,16:10:58,30
00201650394821,http://www.youtube.com,3,78683835,17:05:25,10
00201693847562,00201623948576,1,87,16:34:48,0
00201623948576,http://www.youtube.com,3,69951047,16:10:46,15
00201634592817,00201657483920,1,445,16:26:13,0
00201660495837,00201693847562,2,5,16:22:24,0
00201656273849,http://www.google.com,3,21027887,16:13:51,0
00201650394821,0020103011653,2,1,16:29:31,10
00201657483920,0020104808135,1,240,16:59:43,14
00201690485721,http://www.facebook.com,3,12223321,16:14:20,15
00201660495837,http://www.whatsapp.com,3,56498466,16:51:02,0
00201639485762,http://www.whatsapp.com,3,17645107,16:11:48,0
00201693847562,00201648592031,1,39,16:25:45,0
00201687162534,http://www.youtube.com,3,65155986,16:31:33,15
00201639485762,http://www.facebook.com,3,73747495,16:56:54,15
00201678192034,0020109212904,1,478,16:23:23,41
00201610293847,00201634592817,2,2,16:47:12,0
00201657483920,00201648592031,1,508,16:30:29,0
00201678192034,0020154857325,1,559,16:08:50,38
00201610293847,http://www.youtube.com,3,35685519,16:10:04,0
00201623948576,http://www.facebook.com,3,95239121,16:32:43,15
00201657483920,http://www.youtube.com,3,59942588,16:23:55,0
00201639485762,http://www.youtube.com,3,33392332,17:07:23,15
00201691827364,http://www.whatsapp.com,3,6465411,16:41:34,0
00201693847562,http://www.google.com,3,79887165,16:50:52,0
00201684759203,0020156202518,1,26,16:43:36,31
00201619283745,http://www.youtube.com,3,29250452,16:20:37,10
00201645372819,0020122028796,1,297,16:42:06,36
00201634592817,00201660495837,2,5,16:42:39,0
00201634592817,0020152190604,1,205,16:09:28,40
00201690485721,00201691827364,1,590,17:05:36,0
00201656273849,0020112469408,1,104,16:20:15,13
00201650394821,http://www.facebook.com,3,85064340,16:58:12,10
00201634592817,00201691827364,2,5,16:37:01,0
00201619283745,0020117594013,1,571,16:10:53,26
00201645372819,00201619283745,2,1,16:57:25,0
00201684759203,00201639485762,1,298,16:10:59,0
00201610293847,http://www.google.com,3,51755005,16:47:26,0
00201682736450,0020112791132,2,2,16:29:25,20
00201660495837,0020106750992,1,341,16:33:41,35
00201684759203,00201639485762,1,306,16:11:03,0
00201650394821,0020127704169,1,122,16:34:26,21
00201648592031,00201660495837,2,1,16:12:16,0
00201682736450,http://www.whatsapp.com,3,92282137,16:17:39,0
00201693847562,00201650394821,1,560,17:00:10,0
00201660495837,http://www.whatsapp.com,3,48313969,16:45:55,15
