00201648592031,00201619283745,2,4,16:15:35,0
00201657483920,http://www.youtube.com,3,3123311,16:48:36,0
00201691827364,00201639485762,2,2,17:07:48,0
00201627384950,http://www.google.com,3,50287187,16:22:48,15
00201682736450,00201650394821,2,3,16:48:55,0
00201691827364,0020115885167,1,324,17:11:12,45
00201693847562,http://www.youtube.com,3,92328855,16:58:45,0
00201678192034,00201610293847,1,576,17:07:48,0
00201691827364,http://www.whatsapp.com,3,25469759,17:09:58,10
00201690485721,0020156258036,2,4,16:40:19,10
00201650394821,00201628374619,2,3,16:49:20,0
00201657483920,0020115239295,1,581,16:41:30,19
00201657483920,http://www.facebook.com,3,28039054,17:05:21,0
00201648592031,http://www.whatsapp.com,3,80122029,17:10:22,10
00201645372819,00201660495837,2,1,16:24:16,0
00201645372819,0020156054245,2,2,16:38:45,10
00201650394821,http://www.facebook.com,3,48814443,16:55:03,0
00201678192034,00201619283745,1,445,17:09:01,0
00201623948576,0020158458990,1,497,16:18:08,41
00201660495837,00201628374619,2,2,17:03:13,0
00201619283745,http://www.google.com,3,74521621,16:51:03,10
00201650394821,0020125839215,1,147,16:52:49,11
00201660495837,00201623948576,2,1,16:22:00,0
00201693847562,http://www.facebook.com,3,46347264,16:39:22,10
00201678192034,00201657483920,1,446,16:41:50,0
00201657483920,0020106614247,2,5,16:33:40,20
00201628374619,00201690485721,1,557,16:47:39,0
00201684759203,00201623948576,2,5,16:26:32,0
00201650394821,0020159817442,1,257,16:47:04,44
00201690485721,http://www.whatsapp.com,3,18685257,16:17:21,15
00201690485721,0020116835362,1,174,16:34:40,21
00201628374619,00201610293847,1,138,16:39:04,0
00201628374619,00201657483920,2,3,16:47:41,0
00201657483920,0020128850358,2,5,16:23:47,10
00201623948576,00201690485721,1,191,16:32:55,0
00201678192034,00201650394821,2,1,16:49:56,0
00201650394821,http://www.facebook.com,3,76661730,16:49:06,10
00201650394821,00201648592031,1,368,16:33:50,0
00201623948576,0020103538710,1,329,16:34:09,41
00201687162534,00201627384950,2,2,16:56:49,0
00201619283745,00201687162534,1,308,16:24:19,0
00201660495837,0020127523923,1,417,16:52:38,13
00201657483920,http://www.google.com,3,67493977,16:50:51,15
00201656273849,http://www.google.com,3,8630316,16:15:45,10
00201645372819,00201650394821,2,1,16:53:17,0
00201623948576,0020101737378,2,1,16:36:21,10
00201656273849,00201639485762,2,4,16:46:17,0
00201628374619,0020106589626,1,519,16:50:19,34
00201639485762,http://www.facebook.com,3,100482290,16:33:41,10
00201678192034,http://www.whatsapp.com,3,57266214,16:31:06,15
00201650394821,00201610293847,2,4,17:06:09,0
00201623948576,0020113170093,1,14,16:54:31,23
00201693847562,http://www.google.com,3,78645000,16:47:23,15
00201645372819,http://www.facebook.com,3,28829156,16:14:58,10
00201690485721,0020102650700,1,36,16:51:31,25
00201682736450,00201627384950,2,4,16:33:26,0
00201691827364,0020125903711,2,5,17:08:30,10
00201645372819,0020151001534,1,129,16:28:23,24
00201634592817,http://www.google.com,3,68174128,17:00:44,15
00201628374619,http://www.google.com,3,63524796,16:58:46,0
00201687162534,0020106070870,2,4,16:45:15,10
00201660495837,00201693847562,1,560,16:43:22,0
00201645372819,http://www.facebook.com,3,23850598,17:03:30,10
00201660495837,0020158152751,1,535,17:07:58,30
00201634592817,00201610293847,2,2,16:55:59,0
00201634592817,0020158330206,1,458,16:24:25,46
00201693847562,http://www.whatsapp.com,3,83586426,16:54:49,0
00201610293847,00201684759203,2,5,16:37:07,0
00201657483920,http://www.facebook.com,3,38684271,16:23:20,0
00201650394821,0020114494504,2,4,17:02:23,10
00201610293847,http://www.whatsapp.com,3,74777909,17:12:29,10
00201684759203,0020109152339,1,553,16:50:58,22
00201627384950,http://www.whatsapp.com,3,33457593,16:48:19,15
00201687162534,0020104541512,1,263,17:08:39,50
00201691827364,0020151127347,2,5,17:09:17,10
00201693847562,00201684759203,2,2,17:05:09,0
00201648592031,00201687162534,2,1,16:27:28,0
00201619283745,http://www.whatsapp.com,3,91226237,17:00:22,10
00201645372819,00201623948576,1,428,16:49:06,0
00201610293847,0020104937949,1,100,16:19:32,19
00201627384950,0020116726366,1,392,16:32:23,19
00201639485762,0020151761291,2,4,17:00:54,20
00201634592817,00201690485721,2,3,16:41:09,0
00201610293847,http://www.google.com,3,95571294,16:26:06,0
00201634592817,0020106601646,1,439,16:42:21,47
00201648592031,http://www.facebook.com,3,27392864,16:29:59,15
00201648592031,0020158255889,1,451,16:20:21,36
00201628374619,http://www.whatsapp.com,3,50184333,17:08:54,10
00201682736450,http://www.whatsapp.com,3,91658028,16:14:06,10
00201619283745,0020127606138,2,1,16:49:44,20
00201690485721,http://www.facebook.com,3,78699224,16:19:51,15
00201634592817,http://www.whatsapp.com,3,52281974,16:57:36,0
00201687162534,http://www.whatsapp.com,3,98754808,16:49:38,10
00201682736450,00201693847562,2,3,16:34:50,0
00201639485762,00201660495837,1,184,16:17:24,0
00201628374619,http://www.facebook.com,3,91640707,16:21:41,10
00201628374619,00201639485762,2,5,16:27:50,0
00201684759203,0020108538480,1,247,17:11:17,34
00201627384950,0020123007080,1,481,16:28:09,13
00201610293847,0020125681172,1,111,16:16:07,42
